event_id,event_name,venue,event_type,date,time,start,end,estimated_attendance,attendance_source,year,month,day,day_of_week,hour,is_weekend,source_url
299,Ocean Grove,Hordern Pavilion,concert,2018-03-25,7:00 PM,2018-03-25 19:00:00,2018-03-25 23:00:00,5500,venue_capacity_proxy,2018,3,25,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2018
300,Limp Bizkit,Hordern Pavilion,concert,2018-03-25,7:00 PM,2018-03-25 19:00:00,2018-03-25 23:00:00,5500,venue_capacity_proxy,2018,3,25,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2018
301,Chase Atlantic,Hordern Pavilion,concert,2018-03-26,7:00 PM,2018-03-26 19:00:00,2018-03-26 23:00:00,5500,venue_capacity_proxy,2018,3,26,Monday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2018
302,Neck Deep,Hordern Pavilion,concert,2018-03-26,7:00 PM,2018-03-26 19:00:00,2018-03-26 23:00:00,5500,venue_capacity_proxy,2018,3,26,Monday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2018
303,Issues,Hordern Pavilion,concert,2018-03-26,7:00 PM,2018-03-26 19:00:00,2018-03-26 23:00:00,5500,venue_capacity_proxy,2018,3,26,Monday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2018
304,Falling in Reverse,Hordern Pavilion,concert,2018-03-26,7:00 PM,2018-03-26 19:00:00,2018-03-26 23:00:00,5500,venue_capacity_proxy,2018,3,26,Monday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2018
305,Good Charlotte,Hordern Pavilion,concert,2018-03-26,7:00 PM,2018-03-26 19:00:00,2018-03-26 23:00:00,5500,venue_capacity_proxy,2018,3,26,Monday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2018
306,Armin van Buuren,Hordern Pavilion,concert,2018-04-21,7:00 PM,2018-04-21 19:00:00,2018-04-21 23:00:00,5500,venue_capacity_proxy,2018,4,21,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2018
307,Kehlani,Hordern Pavilion,concert,2018-04-22,7:00 PM,2018-04-22 19:00:00,2018-04-22 23:00:00,5500,venue_capacity_proxy,2018,4,22,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2018
308,Halsey,Hordern Pavilion,concert,2018-04-22,7:00 PM,2018-04-22 19:00:00,2018-04-22 23:00:00,5500,venue_capacity_proxy,2018,4,22,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2018
309,Polish Club,Hordern Pavilion,concert,2018-04-24,7:00 PM,2018-04-24 19:00:00,2018-04-24 23:00:00,5500,venue_capacity_proxy,2018,4,24,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2018
310,Royal Blood,Hordern Pavilion,concert,2018-04-24,7:00 PM,2018-04-24 19:00:00,2018-04-24 23:00:00,5500,venue_capacity_proxy,2018,4,24,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2018
311,Psychedelic Porn Crumpets,Hordern Pavilion,concert,2018-04-24,7:00 PM,2018-04-24 19:00:00,2018-04-24 23:00:00,5500,venue_capacity_proxy,2018,4,24,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2018
312,Halsey,Hordern Pavilion,concert,2018-04-26,7:00 PM,2018-04-26 19:00:00,2018-04-26 23:00:00,5500,venue_capacity_proxy,2018,4,26,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2018
313,Kehlani,Hordern Pavilion,concert,2018-04-26,7:00 PM,2018-04-26 19:00:00,2018-04-26 23:00:00,5500,venue_capacity_proxy,2018,4,26,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2018
314,Peking Duk,Hordern Pavilion,concert,2018-05-11,7:00 PM,2018-05-11 19:00:00,2018-05-11 23:00:00,5500,venue_capacity_proxy,2018,5,11,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2018
315,Angus & Julia Stone,Hordern Pavilion,concert,2018-05-12,7:00 PM,2018-05-12 19:00:00,2018-05-12 23:00:00,5500,venue_capacity_proxy,2018,5,12,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2018
316,Angus & Julia Stone,Hordern Pavilion,concert,2018-05-14,7:00 PM,2018-05-14 19:00:00,2018-05-14 23:00:00,5500,venue_capacity_proxy,2018,5,14,Monday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2018
317,Angus & Julia Stone,Hordern Pavilion,concert,2018-05-15,7:00 PM,2018-05-15 19:00:00,2018-05-15 23:00:00,5500,venue_capacity_proxy,2018,5,15,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2018
318,Lil Dicky,Hordern Pavilion,concert,2018-07-14,7:00 PM,2018-07-14 19:00:00,2018-07-14 23:00:00,5500,venue_capacity_proxy,2018,7,14,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2018
319,CHVRCHES,Hordern Pavilion,concert,2018-07-22,7:00 PM,2018-07-22 19:00:00,2018-07-22 23:00:00,5500,venue_capacity_proxy,2018,7,22,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2018
320,Wafia,Hordern Pavilion,concert,2018-07-22,7:00 PM,2018-07-22 19:00:00,2018-07-22 23:00:00,5500,venue_capacity_proxy,2018,7,22,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2018
321,Mansionair,Hordern Pavilion,concert,2018-07-22,7:00 PM,2018-07-22 19:00:00,2018-07-22 23:00:00,5500,venue_capacity_proxy,2018,7,22,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2018
322,The Wombats,Hordern Pavilion,concert,2018-07-24,7:00 PM,2018-07-24 19:00:00,2018-07-24 23:00:00,5500,venue_capacity_proxy,2018,7,24,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2018
323,Elderbrook,Hordern Pavilion,concert,2018-07-24,7:00 PM,2018-07-24 19:00:00,2018-07-24 23:00:00,5500,venue_capacity_proxy,2018,7,24,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2018
324,MGMT,Hordern Pavilion,concert,2018-07-25,7:00 PM,2018-07-25 19:00:00,2018-07-25 23:00:00,5500,venue_capacity_proxy,2018,7,25,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2018
325,Franz Ferdinand,Hordern Pavilion,concert,2018-07-25,7:00 PM,2018-07-25 19:00:00,2018-07-25 23:00:00,5500,venue_capacity_proxy,2018,7,25,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2018
326,Muki,Hordern Pavilion,concert,2018-08-09,7:00 PM,2018-08-09 19:00:00,2018-08-09 23:00:00,5500,venue_capacity_proxy,2018,8,9,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2018
327,5 Seconds of Summer,Hordern Pavilion,concert,2018-08-09,7:00 PM,2018-08-09 19:00:00,2018-08-09 23:00:00,5500,venue_capacity_proxy,2018,8,9,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2018
328,C.W. Stoneking,Hordern Pavilion,concert,2018-08-31,7:00 PM,2018-08-31 19:00:00,2018-08-31 23:00:00,5500,venue_capacity_proxy,2018,8,31,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2018
329,Queens of the Stone Age,Hordern Pavilion,concert,2018-08-31,7:00 PM,2018-08-31 19:00:00,2018-08-31 23:00:00,5500,venue_capacity_proxy,2018,8,31,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2018
330,The Chats,Hordern Pavilion,concert,2018-08-31,7:00 PM,2018-08-31 19:00:00,2018-08-31 23:00:00,5500,venue_capacity_proxy,2018,8,31,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2018
331,C.W. Stoneking,Hordern Pavilion,concert,2018-09-01,7:00 PM,2018-09-01 19:00:00,2018-09-01 23:00:00,5500,venue_capacity_proxy,2018,9,1,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2018
332,Queens of the Stone Age,Hordern Pavilion,concert,2018-09-01,7:00 PM,2018-09-01 19:00:00,2018-09-01 23:00:00,5500,venue_capacity_proxy,2018,9,1,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2018
333,The Chats,Hordern Pavilion,concert,2018-09-01,7:00 PM,2018-09-01 19:00:00,2018-09-01 23:00:00,5500,venue_capacity_proxy,2018,9,1,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2018
334,Didirri,Hordern Pavilion,concert,2018-09-13,7:00 PM,2018-09-13 19:00:00,2018-09-13 23:00:00,5500,venue_capacity_proxy,2018,9,13,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2018
335,Vance Joy,Hordern Pavilion,concert,2018-09-13,7:00 PM,2018-09-13 19:00:00,2018-09-13 23:00:00,5500,venue_capacity_proxy,2018,9,13,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2018
336,Cub Sport,Hordern Pavilion,concert,2018-09-13,7:00 PM,2018-09-13 19:00:00,2018-09-13 23:00:00,5500,venue_capacity_proxy,2018,9,13,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2018
337,Vance Joy,Hordern Pavilion,concert,2018-09-14,7:00 PM,2018-09-14 19:00:00,2018-09-14 23:00:00,5500,venue_capacity_proxy,2018,9,14,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2018
338,Didirri,Hordern Pavilion,concert,2018-09-14,7:00 PM,2018-09-14 19:00:00,2018-09-14 23:00:00,5500,venue_capacity_proxy,2018,9,14,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2018
339,Cub Sport,Hordern Pavilion,concert,2018-09-14,7:00 PM,2018-09-14 19:00:00,2018-09-14 23:00:00,5500,venue_capacity_proxy,2018,9,14,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2018
340,Jhené Aiko,Hordern Pavilion,concert,2018-09-26,7:00 PM,2018-09-26 19:00:00,2018-09-26 23:00:00,5500,venue_capacity_proxy,2018,9,26,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2018
341,Thy Art Is Murder,Hordern Pavilion,concert,2018-10-26,7:00 PM,2018-10-26 19:00:00,2018-10-26 23:00:00,5500,venue_capacity_proxy,2018,10,26,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2018
342,Killswitch Engage,Hordern Pavilion,concert,2018-10-26,7:00 PM,2018-10-26 19:00:00,2018-10-26 23:00:00,5500,venue_capacity_proxy,2018,10,26,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2018
343,Parkway Drive,Hordern Pavilion,concert,2018-10-26,7:00 PM,2018-10-26 19:00:00,2018-10-26 23:00:00,5500,venue_capacity_proxy,2018,10,26,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2018
344,Sticky Fingers,Hordern Pavilion,concert,2018-11-01,7:00 PM,2018-11-01 19:00:00,2018-11-01 23:00:00,5500,venue_capacity_proxy,2018,11,1,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2018
345,Sticky Fingers,Hordern Pavilion,concert,2018-11-02,7:00 PM,2018-11-02 19:00:00,2018-11-02 23:00:00,5500,venue_capacity_proxy,2018,11,2,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2018
346,YG,Hordern Pavilion,concert,2018-11-23,7:00 PM,2018-11-23 19:00:00,2018-11-23 23:00:00,5500,venue_capacity_proxy,2018,11,23,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2018
347,Bloc Party,Hordern Pavilion,concert,2018-11-29,7:00 PM,2018-11-29 19:00:00,2018-11-29 23:00:00,5500,venue_capacity_proxy,2018,11,29,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2018
348,Bloc Party,Hordern Pavilion,concert,2018-11-30,7:00 PM,2018-11-30 19:00:00,2018-11-30 23:00:00,5500,venue_capacity_proxy,2018,11,30,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2018
349,Toto,Hordern Pavilion,concert,2019-01-03,7:00 PM,2019-01-03 19:00:00,2019-01-03 23:00:00,5500,venue_capacity_proxy,2019,1,3,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=8&year=2019
350,FINNEAS,Hordern Pavilion,concert,2019-04-30,7:00 PM,2019-04-30 19:00:00,2019-04-30 23:00:00,5500,venue_capacity_proxy,2019,4,30,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2019
351,Billie Eilish,Hordern Pavilion,concert,2019-04-30,7:00 PM,2019-04-30 19:00:00,2019-04-30 23:00:00,5500,venue_capacity_proxy,2019,4,30,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2019
352,Slowly Slowly,Hordern Pavilion,concert,2019-05-10,7:00 PM,2019-05-10 19:00:00,2019-05-10 23:00:00,5500,venue_capacity_proxy,2019,5,10,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2019
353,Amy Shark,Hordern Pavilion,concert,2019-05-10,7:00 PM,2019-05-10 19:00:00,2019-05-10 23:00:00,5500,venue_capacity_proxy,2019,5,10,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2019
354,Sneaky Sound System,Hordern Pavilion,concert,2019-06-07,7:00 PM,2019-06-07 19:00:00,2019-06-07 23:00:00,5500,venue_capacity_proxy,2019,6,7,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2019
355,Rudimental,Hordern Pavilion,concert,2019-06-07,7:00 PM,2019-06-07 19:00:00,2019-06-07 23:00:00,5500,venue_capacity_proxy,2019,6,7,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2019
356,Russ,Hordern Pavilion,concert,2019-07-16,7:00 PM,2019-07-16 19:00:00,2019-07-16 23:00:00,5500,venue_capacity_proxy,2019,7,16,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2019
357,Warpaint,Hordern Pavilion,concert,2019-07-17,7:00 PM,2019-07-17 19:00:00,2019-07-17 23:00:00,5500,venue_capacity_proxy,2019,7,17,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2019
358,Foals,Hordern Pavilion,concert,2019-07-17,7:00 PM,2019-07-17 19:00:00,2019-07-17 23:00:00,5500,venue_capacity_proxy,2019,7,17,Wednesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2019
359,SZA,Hordern Pavilion,concert,2019-07-19,7:00 PM,2019-07-19 19:00:00,2019-07-19 23:00:00,5500,venue_capacity_proxy,2019,7,19,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=5&year=2019
360,JOY.,Hordern Pavilion,concert,2019-07-19,7:00 PM,2019-07-19 19:00:00,2019-07-19 23:00:00,5500,venue_capacity_proxy,2019,7,19,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2019
361,Fyre Byrd,Hordern Pavilion,concert,2019-07-22,7:00 PM,2019-07-22 19:00:00,2019-07-22 23:00:00,5500,venue_capacity_proxy,2019,7,22,Monday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2019
362,Catfish and the Bottlemen,Hordern Pavilion,concert,2019-07-22,7:00 PM,2019-07-22 19:00:00,2019-07-22 23:00:00,5500,venue_capacity_proxy,2019,7,22,Monday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2019
363,Kaiit,Hordern Pavilion,concert,2019-07-23,7:00 PM,2019-07-23 19:00:00,2019-07-23 23:00:00,5500,venue_capacity_proxy,2019,7,23,Tuesday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2019
364,MaRLo,Hordern Pavilion,concert,2019-08-10,7:00 PM,2019-08-10 19:00:00,2019-08-10 23:00:00,5500,venue_capacity_proxy,2019,8,10,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2019
365,Estiva,Hordern Pavilion,concert,2019-08-10,7:00 PM,2019-08-10 19:00:00,2019-08-10 23:00:00,5500,venue_capacity_proxy,2019,8,10,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2019
366,HALIENE,Hordern Pavilion,concert,2019-08-10,7:00 PM,2019-08-10 19:00:00,2019-08-10 23:00:00,5500,venue_capacity_proxy,2019,8,10,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2019
367,Allday,Hordern Pavilion,concert,2019-08-24,7:00 PM,2019-08-24 19:00:00,2019-08-24 23:00:00,5500,venue_capacity_proxy,2019,8,24,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2019
368,E^ST,Hordern Pavilion,concert,2019-08-24,7:00 PM,2019-08-24 19:00:00,2019-08-24 23:00:00,5500,venue_capacity_proxy,2019,8,24,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2019
369,Mallrat,Hordern Pavilion,concert,2019-08-24,7:00 PM,2019-08-24 19:00:00,2019-08-24 23:00:00,5500,venue_capacity_proxy,2019,8,24,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=4&year=2019
370,Rich Brian,Hordern Pavilion,concert,2019-08-31,7:00 PM,2019-08-31 19:00:00,2019-08-31 23:00:00,5500,venue_capacity_proxy,2019,8,31,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2019
371,Triple One,Hordern Pavilion,concert,2019-08-31,7:00 PM,2019-08-31 19:00:00,2019-08-31 23:00:00,5500,venue_capacity_proxy,2019,8,31,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2019
372,Pagan,Hordern Pavilion,concert,2019-09-12,7:00 PM,2019-09-12 19:00:00,2019-09-12 23:00:00,5500,venue_capacity_proxy,2019,9,12,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2019
373,Crossfaith,Hordern Pavilion,concert,2019-09-12,7:00 PM,2019-09-12 19:00:00,2019-09-12 23:00:00,5500,venue_capacity_proxy,2019,9,12,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2019
374,The Amity Affliction,Hordern Pavilion,concert,2019-09-12,7:00 PM,2019-09-12 19:00:00,2019-09-12 23:00:00,5500,venue_capacity_proxy,2019,9,12,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2019
375,Underoath,Hordern Pavilion,concert,2019-09-12,7:00 PM,2019-09-12 19:00:00,2019-09-12 23:00:00,5500,venue_capacity_proxy,2019,9,12,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2019
376,Tyde Levi,Hordern Pavilion,concert,2019-09-20,7:00 PM,2019-09-20 19:00:00,2019-09-20 23:00:00,5500,venue_capacity_proxy,2019,9,20,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2019
377,Thelma Plum,Hordern Pavilion,concert,2019-09-20,7:00 PM,2019-09-20 19:00:00,2019-09-20 23:00:00,5500,venue_capacity_proxy,2019,9,20,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2019
378,Troye Sivan,Hordern Pavilion,concert,2019-09-20,7:00 PM,2019-09-20 19:00:00,2019-09-20 23:00:00,5500,venue_capacity_proxy,2019,9,20,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2019
379,Tyde Levi,Hordern Pavilion,concert,2019-09-21,7:00 PM,2019-09-21 19:00:00,2019-09-21 23:00:00,5500,venue_capacity_proxy,2019,9,21,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=3&year=2019
380,Ruel,Hordern Pavilion,concert,2019-10-03,7:00 PM,2019-10-03 19:00:00,2019-10-03 23:00:00,5500,venue_capacity_proxy,2019,10,3,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2019
381,Billy Davis & The Good Lords,Hordern Pavilion,concert,2019-10-03,7:00 PM,2019-10-03 19:00:00,2019-10-03 23:00:00,5500,venue_capacity_proxy,2019,10,3,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2019
382,Diesel,Hordern Pavilion,concert,2019-10-05,7:00 PM,2019-10-05 19:00:00,2019-10-05 23:00:00,5500,venue_capacity_proxy,2019,10,5,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2019
383,Jimmy Barnes,Hordern Pavilion,concert,2019-10-05,7:00 PM,2019-10-05 19:00:00,2019-10-05 23:00:00,5500,venue_capacity_proxy,2019,10,5,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2019
384,Avao,Hordern Pavilion,concert,2019-10-06,7:00 PM,2019-10-06 19:00:00,2019-10-06 23:00:00,5500,venue_capacity_proxy,2019,10,6,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2019
385,Ferry Corsten,Hordern Pavilion,concert,2019-10-06,7:00 PM,2019-10-06 19:00:00,2019-10-06 23:00:00,5500,venue_capacity_proxy,2019,10,6,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2019
386,Oliver Smith,Hordern Pavilion,concert,2019-10-06,7:00 PM,2019-10-06 19:00:00,2019-10-06 23:00:00,5500,venue_capacity_proxy,2019,10,6,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2019
387,Rank 1,Hordern Pavilion,concert,2019-10-06,7:00 PM,2019-10-06 19:00:00,2019-10-06 23:00:00,5500,venue_capacity_proxy,2019,10,6,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2019
388,Bryan Kearney,Hordern Pavilion,concert,2019-10-06,7:00 PM,2019-10-06 19:00:00,2019-10-06 23:00:00,5500,venue_capacity_proxy,2019,10,6,Sunday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2019
389,Wizkid,Hordern Pavilion,concert,2019-10-11,7:00 PM,2019-10-11 19:00:00,2019-10-11 23:00:00,5500,venue_capacity_proxy,2019,10,11,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?page=2&year=2019
390,Yemi Alade,Hordern Pavilion,concert,2019-10-11,7:00 PM,2019-10-11 19:00:00,2019-10-11 23:00:00,5500,venue_capacity_proxy,2019,10,11,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2019
391,Tyga,Hordern Pavilion,concert,2019-10-24,7:00 PM,2019-10-24 19:00:00,2019-10-24 23:00:00,5500,venue_capacity_proxy,2019,10,24,Thursday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2019
392,Bugs,Hordern Pavilion,concert,2019-11-02,7:00 PM,2019-11-02 19:00:00,2019-11-02 23:00:00,5500,venue_capacity_proxy,2019,11,2,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2019
393,The Gooch Palms,Hordern Pavilion,concert,2019-11-02,7:00 PM,2019-11-02 19:00:00,2019-11-02 23:00:00,5500,venue_capacity_proxy,2019,11,2,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2019
394,Grinspoon,Hordern Pavilion,concert,2019-11-02,7:00 PM,2019-11-02 19:00:00,2019-11-02 23:00:00,5500,venue_capacity_proxy,2019,11,2,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2019
395,The Hard Aches,Hordern Pavilion,concert,2019-11-02,7:00 PM,2019-11-02 19:00:00,2019-11-02 23:00:00,5500,venue_capacity_proxy,2019,11,2,Saturday,19,1,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2019
396,Cui Jian,Hordern Pavilion,concert,2019-11-08,7:00 PM,2019-11-08 19:00:00,2019-11-08 23:00:00,5500,venue_capacity_proxy,2019,11,8,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2019
397,Juice WRLD,Hordern Pavilion,concert,2019-11-22,7:00 PM,2019-11-22 19:00:00,2019-11-22 23:00:00,5500,venue_capacity_proxy,2019,11,22,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2019
398,Ziggy Alberts,Hordern Pavilion,concert,2019-11-29,7:00 PM,2019-11-29 19:00:00,2019-11-29 23:00:00,5500,venue_capacity_proxy,2019,11,29,Friday,19,0,https://www.setlist.fm/venue/hordern-pavilion-sydney-australia-73d63e0d.html?year=2019
